,Office_Mada,Office_Madeleine,Office_Madisyn,Office_Malik,Office_Marc,Office_Marcia,Office_Marcus,Office_Marianne,Office_Marilyn,Office_Marion,Office_Mark,Office_Marla,Office_Marlon,Office_Martha,Office_Martin,Office_Marvin,Office_Mary,Office_Maryann,Office_Mason,Office_Mat,Office_Matthew,Office_Max,Office_Maximus,Office_Maya,Office_Megan,Office_Melinda,Office_Mercedes,Office_Michael,Office_Micheal,Office_Mick,Office_Mikayla,Office_Milton,Office_Mohammed,Office_Moises,Office_Monty,Office_Morgan,Office_Moses,Office_Muhammad,Office_Myron,UnivClass_Maddison,UnivDorm_Malachi,UnivDorm_Malcolm,UnivDorm_Marlene,UnivDorm_Marquis,UnivDorm_Mathew,UnivDorm_Mauricio,UnivDorm_Mckenzie,UnivDorm_Mitch,UnivLab_Mack,UnivLab_Madelyn,UnivLab_Margret,UnivLab_Mariana,UnivLab_Marie,UnivLab_Mario,UnivLab_Marshall,UnivLab_Miles
2015-02-17 17:00:00,130.25,80.0,37.25,59.0,53.75,263.0,58.0,164.75,66.0,156.75,136.0,10.25,37.0,113.75,51.25,20.25,52.5,13.38575,120.5,61.25,238.5,123.5,215.75,157.25,101.75,58.25,57.0,161.25,187.0,67.0,257.25,952.25,93.75,20.0,83.5,40.5,63.75,187.5,69.5,36.75,104.0,216.0,142.0,260.5,206.5,134.25,220.75,50.0,110.5,297.75,128.0,382.0,373.5,68.75,80.25,164.25
2015-02-17 18:00:00,126.75,78.5,37.25,69.0,45.5,257.25,60.0,166.0,73.25,155.0,135.0,10.75,39.0,115.75,52.25,20.5,48.25,12.67285,137.5,63.5,241.75,94.75,218.5,158.75,111.0,61.75,59.75,152.75,178.5,67.25,252.25,954.75,95.25,19.0,82.25,41.25,63.25,186.25,74.25,27.75,124.0,209.75,143.75,291.25,209.75,139.0,237.25,69.25,112.0,307.0,130.0,377.5,384.0,77.75,81.75,167.5
2015-02-17 19:00:00,118.75,84.5,40.0,62.0,45.0,252.5,62.25,164.25,67.75,157.25,139.5,12.5,38.5,117.25,58.25,20.0,52.0,13.1338,129.0,68.75,273.5,89.75,208.5,156.25,111.0,66.0,59.0,145.75,191.25,63.25,261.75,984.25,88.75,19.5,85.5,38.25,64.25,184.25,76.75,29.5,117.5,205.0,154.5,269.0,210.25,134.75,249.0,54.5,108.25,313.5,128.5,392.5,389.25,75.0,80.75,174.75
2015-02-17 20:00:00,115.25,80.25,41.5,65.75,45.5,263.75,62.5,164.75,67.5,155.75,141.25,10.75,37.5,115.25,52.25,18.75,54.5,10.52245,130.0,63.75,253.5,90.0,211.5,154.0,106.0,60.25,57.25,147.5,182.75,63.0,256.25,960.5,95.5,18.25,83.0,39.5,69.0,176.5,70.25,30.0,120.0,195.25,144.75,257.0,175.5,150.75,206.5,58.5,108.5,313.0,130.25,379.5,398.75,74.75,80.5,174.75
2015-02-17 21:00:00,114.75,80.5,39.75,55.25,43.25,263.75,57.0,166.0,64.5,154.25,130.5,11.0,36.0,113.75,59.25,18.25,49.25,9.833975,136.25,71.75,248.75,86.75,205.5,146.25,104.5,58.75,57.75,146.25,180.0,58.25,257.75,948.0,89.0,18.25,81.75,38.5,71.5,172.75,69.25,24.75,133.0,202.0,158.0,247.75,181.75,170.0,182.75,62.25,114.25,306.0,131.25,398.25,387.25,70.5,80.5,172.0
2015-02-17 22:00:00,107.0,77.25,37.75,49.25,44.5,266.0,59.75,159.25,60.5,148.5,127.0,11.0,33.0,128.25,49.25,17.75,43.0,13.362325,148.25,58.5,238.5,86.75,191.0,137.5,92.25,55.25,59.25,166.25,180.0,63.0,255.5,890.25,88.5,16.0,76.0,36.25,72.25,163.75,56.0,22.25,127.25,207.25,140.0,278.75,208.5,170.5,212.75,54.75,108.0,297.75,126.5,388.25,390.5,75.5,72.0,163.0
2015-02-17 23:00:00,94.5,71.0,34.5,43.5,38.0,269.25,54.25,146.0,55.25,136.75,109.75,10.75,25.75,114.75,45.25,14.0,36.5,14.800775,160.25,55.0,226.5,84.75,123.0,123.5,87.75,51.5,52.75,139.25,169.0,54.0,256.0,885.25,90.0,14.25,64.0,30.25,69.5,148.75,36.5,24.5,128.0,217.0,156.75,303.0,214.75,160.75,227.75,65.0,104.75,288.25,124.75,368.5,373.5,72.25,68.75,161.5
2015-02-18 00:00:00,89.75,69.75,29.5,40.25,35.25,257.75,47.5,126.5,48.75,137.5,102.75,11.5,19.75,98.75,48.0,9.75,31.5,13.427725,141.5,55.25,218.25,93.75,53.0,95.75,82.5,44.25,43.5,136.25,167.75,46.5,231.5,840.25,90.75,14.0,50.5,32.0,61.25,140.0,30.75,18.0,141.0,222.0,144.25,293.75,220.5,167.5,256.25,66.75,107.75,291.0,125.5,306.0,342.5,65.25,67.0,158.75
2015-02-18 01:00:00,89.25,71.25,27.75,42.0,21.25,225.0,38.25,113.75,44.5,139.0,89.0,12.5,19.0,91.75,42.5,9.75,30.0,13.626925,169.0,50.0,205.5,92.75,44.25,83.5,75.25,43.5,40.0,134.5,167.75,43.25,218.0,814.5,85.0,14.25,47.0,30.5,57.25,141.0,27.75,15.25,141.25,203.5,149.75,290.75,213.75,183.5,232.5,66.0,112.0,286.5,126.0,313.0,332.25,60.75,66.25,158.5
2015-02-18 02:00:00,79.75,72.25,27.75,41.5,19.0,212.5,29.75,108.75,41.75,146.25,81.0,11.75,19.5,85.75,42.25,9.5,28.75,10.0752,161.5,41.0,213.75,93.0,37.25,77.0,75.25,43.25,37.5,124.0,154.5,40.75,205.75,791.0,85.5,13.5,37.0,28.5,60.25,133.25,25.75,11.25,145.0,190.5,147.5,284.25,189.5,174.5,237.25,59.75,104.25,276.0,126.5,313.0,316.5,60.25,65.0,151.25
2015-02-18 03:00:00,79.75,74.25,27.25,39.25,16.75,202.5,27.0,105.25,39.0,128.5,73.75,11.0,18.5,73.75,41.75,9.5,27.75,10.0293,159.25,39.0,197.5,85.0,34.75,76.75,72.25,44.75,37.75,113.25,132.25,41.0,192.75,769.25,84.5,12.25,23.75,25.25,59.75,126.25,29.5,10.0,156.0,183.5,128.75,313.0,170.75,179.25,188.5,75.0,112.25,272.75,123.25,305.25,311.0,58.0,63.5,136.75
2015-02-18 04:00:00,73.75,70.75,27.75,34.25,16.0,218.25,26.0,102.25,34.75,116.25,62.25,11.0,18.5,44.25,42.75,9.5,25.5,10.31935,157.5,36.25,164.25,59.75,35.0,76.0,74.0,41.75,36.0,75.0,106.0,38.25,192.25,771.25,82.5,11.75,22.75,24.75,50.75,126.0,26.25,11.0,143.0,182.5,156.0,295.25,170.0,187.25,171.5,82.5,104.5,267.75,121.0,311.75,305.75,59.0,64.0,126.0
2015-02-18 05:00:00,55.0,67.75,25.5,30.5,17.0,195.25,25.25,99.75,33.5,111.0,60.0,10.5,19.0,42.75,40.0,9.25,23.0,10.1963,140.25,36.0,157.0,61.5,35.25,76.25,72.75,43.25,34.5,65.75,85.25,36.25,191.0,766.5,79.0,11.75,22.5,25.0,48.25,126.75,24.0,11.5,139.25,173.0,148.25,280.25,172.5,167.5,153.25,61.5,104.5,260.0,118.75,279.0,300.5,52.25,63.25,110.75
2015-02-18 06:00:00,54.0,72.5,25.25,30.25,16.0,211.5,24.75,99.0,34.25,105.75,60.75,9.5,19.0,41.5,36.5,9.5,22.0,10.07325,111.5,34.5,155.0,60.75,36.25,74.75,73.0,43.25,34.25,55.0,65.5,31.5,188.75,754.5,77.75,11.25,20.0,24.5,48.5,123.0,18.5,11.25,132.75,165.25,109.0,256.0,138.75,137.0,144.25,66.75,105.25,255.5,115.75,272.0,295.25,52.75,62.0,109.75
2015-02-18 07:00:00,52.5,67.25,23.0,30.5,16.25,201.25,23.25,97.5,31.0,102.5,58.25,11.75,18.25,43.5,34.75,9.25,19.5,10.38575,94.5,34.75,158.0,57.25,36.0,76.25,67.25,43.0,34.0,52.5,62.25,29.5,184.25,761.25,77.75,11.25,19.5,25.0,57.5,126.0,22.0,9.75,118.75,156.75,116.75,205.75,130.75,120.5,136.0,57.75,104.25,255.25,117.0,271.0,292.75,50.5,63.75,98.25
2015-02-18 08:00:00,52.75,58.5,23.0,31.5,16.25,201.25,23.0,96.0,28.75,100.75,60.0,10.0,19.0,41.5,34.25,9.25,20.25,10.109375,89.75,34.25,152.5,60.25,33.5,78.75,71.0,41.75,35.5,51.5,50.0,29.25,180.75,747.5,78.25,8.5,20.5,25.0,53.75,124.75,21.25,10.5,107.75,146.25,123.75,198.5,117.0,115.25,137.25,47.5,87.75,256.0,113.75,272.0,289.5,49.75,62.25,95.75
2015-02-18 09:00:00,54.0,57.5,22.75,33.0,16.25,198.75,23.25,95.75,28.25,100.75,61.75,9.75,18.75,45.25,33.5,9.25,18.75,10.0703,83.5,34.0,155.75,59.75,30.5,77.75,73.25,39.75,35.25,54.0,51.75,29.0,182.25,757.0,77.5,9.5,20.75,24.0,49.0,123.75,19.0,10.5,101.5,148.25,91.75,183.75,112.25,109.25,128.75,48.5,77.75,256.0,117.25,272.25,288.25,51.25,63.25,98.0
2015-02-18 10:00:00,53.25,58.25,19.0,33.75,16.0,205.25,23.0,98.0,28.25,104.5,56.75,9.5,18.5,40.75,34.0,9.25,19.25,10.18655,83.0,34.0,151.5,59.0,32.0,76.75,66.0,41.0,36.75,57.75,50.5,28.25,173.0,758.25,77.0,13.0,21.5,24.25,49.0,124.0,23.25,11.0,100.0,136.0,95.0,180.5,109.25,108.75,124.25,48.5,76.25,260.5,116.5,271.5,286.25,50.5,62.0,96.0
2015-02-18 11:00:00,57.5,61.75,22.0,34.5,15.75,213.75,28.75,109.75,29.0,104.0,59.75,10.0,18.75,45.25,39.0,9.25,23.75,10.56445,89.25,33.75,158.75,74.0,37.0,80.75,73.75,39.75,38.0,63.75,50.75,28.25,170.0,769.0,77.25,11.75,22.75,24.5,51.25,125.75,28.75,9.5,96.0,152.75,95.0,184.0,156.25,108.25,134.5,46.5,78.0,263.75,116.0,288.25,289.75,50.0,63.5,95.75
2015-02-18 12:00:00,75.5,63.0,22.5,40.5,26.0,225.75,52.75,126.5,39.75,123.75,80.0,9.5,22.5,51.0,41.0,9.5,29.25,12.7676,86.5,38.0,193.25,103.0,124.5,101.75,75.25,46.75,34.75,81.5,95.75,29.25,201.0,797.75,78.0,12.75,30.5,23.5,63.25,124.0,29.25,22.75,99.0,163.0,100.0,217.0,169.5,110.5,156.75,46.75,76.75,267.5,116.5,282.25,290.5,51.75,63.25,115.5
2015-02-18 13:00:00,98.75,63.5,18.25,50.5,27.0,238.5,58.25,137.75,47.0,125.75,96.25,11.0,21.25,82.0,41.5,10.25,35.75,15.8789,95.0,39.75,200.75,92.0,167.0,139.25,82.75,48.0,34.5,97.5,110.25,34.5,219.5,839.5,80.0,13.5,45.0,27.25,59.0,134.25,51.75,31.0,102.0,179.0,105.0,240.5,160.0,126.25,159.75,47.5,79.25,282.75,123.25,292.5,310.25,52.5,64.25,127.75
2015-02-18 14:00:00,110.0,63.5,22.75,55.25,33.25,245.5,64.0,156.5,62.25,130.75,108.5,10.75,30.75,96.5,53.75,14.75,47.75,16.31545,102.5,60.75,211.25,92.0,201.5,156.75,93.5,50.75,42.0,138.0,152.25,54.25,232.75,912.75,84.75,16.0,62.25,38.25,66.25,155.0,63.0,34.0,106.25,185.75,117.5,244.75,175.75,129.0,166.0,54.5,80.5,278.25,123.75,328.5,330.75,58.75,72.75,143.75
2015-02-18 15:00:00,125.0,72.0,34.0,64.5,40.5,251.0,63.75,167.5,62.75,140.5,125.0,10.5,34.5,101.5,47.5,20.5,54.75,16.155275,111.75,68.25,232.5,104.0,213.5,170.0,107.0,54.75,54.25,146.25,167.75,61.25,247.75,921.75,85.5,17.75,80.0,39.25,68.5,166.5,71.75,32.5,97.0,180.5,123.25,256.0,181.5,131.75,188.5,47.75,80.25,287.5,125.75,329.0,338.5,60.5,76.75,162.25
2015-02-18 16:00:00,131.0,75.5,38.75,64.5,48.0,249.75,63.25,171.75,68.0,146.25,126.25,10.5,36.25,117.5,48.25,20.5,55.75,18.01955,122.75,68.5,237.0,112.0,219.75,168.75,114.5,59.25,55.75,145.25,193.25,58.0,250.25,944.25,87.75,18.5,84.25,41.25,63.25,177.5,74.0,31.25,103.75,190.0,122.25,253.75,194.75,131.25,193.5,76.5,87.0,290.25,130.5,349.25,359.75,66.5,77.75,173.25
2015-02-18 17:00:00,124.5,98.5,44.5,72.5,48.5,261.0,64.75,170.5,61.75,154.25,138.0,10.5,37.5,123.5,46.25,21.0,52.5,15.9912,134.0,65.5,249.0,109.75,221.25,162.25,109.5,60.0,57.75,148.75,200.75,59.25,251.0,959.25,88.0,18.25,86.75,42.5,64.25,191.5,73.25,35.5,105.25,203.0,131.0,272.5,188.5,135.5,226.75,58.25,84.25,306.0,132.25,343.5,362.5,76.25,79.75,174.25
2015-02-18 18:00:00,125.5,80.25,46.0,69.0,45.0,261.0,62.75,168.0,67.0,153.25,133.25,11.0,37.0,121.25,49.0,19.5,56.25,15.7373,121.25,59.75,255.0,111.25,222.0,174.0,110.11,62.0,57.25,151.0,190.0,64.5,257.0,976.0,86.75,20.5,81.25,40.0,70.25,183.75,72.5,32.75,100.5,206.75,136.75,281.25,176.75,134.5,240.25,54.0,88.5,305.5,131.75,382.75,369.5,67.75,81.0,179.75
2015-02-18 19:00:00,125.25,83.75,44.0,75.75,45.0,263.5,63.75,171.75,67.75,149.0,128.25,12.0,37.25,115.5,49.5,19.75,54.5,12.102525,120.0,64.25,245.75,106.25,217.0,171.25,115.5,60.75,56.5,152.25,189.75,61.5,256.5,986.0,88.75,18.0,78.75,39.25,69.75,178.25,67.75,29.5,100.25,195.0,127.75,272.25,196.75,140.25,240.75,65.25,103.75,308.75,129.25,384.5,383.0,72.5,81.75,185.0
2015-02-18 20:00:00,124.25,90.5,44.75,60.25,45.75,257.75,63.5,164.5,70.75,149.25,132.0,12.25,36.5,126.75,51.0,19.25,54.25,11.676775,136.25,62.25,242.25,99.25,215.5,163.0,99.75,63.5,56.25,150.25,191.25,60.5,253.25,975.75,88.0,18.75,76.75,39.5,76.5,178.5,71.75,32.0,101.0,181.5,136.25,263.75,188.25,136.25,221.0,64.75,105.75,309.25,129.0,367.5,382.25,69.5,80.75,174.75
2015-02-18 21:00:00,123.0,88.0,40.75,66.25,50.25,262.0,59.5,155.75,66.25,155.0,133.5,13.0,37.5,125.0,49.25,18.75,52.0,10.830075,144.5,59.25,249.75,96.5,212.25,159.75,108.0,60.75,57.25,155.25,187.5,59.0,247.75,947.0,88.25,18.25,77.25,41.0,75.75,171.0,67.0,28.5,101.25,190.0,144.75,258.5,222.0,154.25,187.25,61.5,97.0,311.25,129.5,341.75,379.5,65.0,80.0,186.75
2015-02-18 22:00:00,108.0,87.25,39.25,54.75,41.0,257.25,56.0,149.25,60.25,146.75,125.5,12.5,34.0,115.75,48.25,17.5,43.5,12.335925,143.25,59.0,233.5,85.5,192.75,132.0,111.25,60.0,59.0,145.25,178.25,57.0,257.5,919.0,87.0,16.25,70.75,40.25,77.5,167.0,49.75,25.0,116.0,200.25,146.75,279.25,200.25,159.25,207.5,58.5,82.75,303.25,124.75,341.25,379.75,67.75,75.25,175.25
2015-02-18 23:00:00,98.5,79.0,31.0,50.75,38.0,263.25,54.75,138.0,61.0,134.75,112.5,11.25,24.25,102.0,45.0,16.0,33.75,10.5918,131.75,55.0,229.0,80.0,125.5,114.5,109.25,55.0,53.5,129.25,163.5,49.5,254.75,900.0,87.75,14.5,60.75,32.25,73.25,153.25,34.0,24.75,126.25,199.5,160.25,294.75,216.0,161.75,246.5,63.25,86.75,284.5,126.0,339.0,364.25,65.5,72.0,174.0
2015-02-19 00:00:00,92.25,67.75,27.25,49.75,35.0,250.5,45.25,128.25,51.25,138.5,101.0,11.5,21.0,110.25,45.0,12.25,30.0,9.971675,148.5,46.75,231.0,89.5,53.75,85.0,96.0,47.0,43.75,124.0,168.0,52.0,230.5,868.5,94.5,12.75,48.5,28.25,65.5,146.75,37.5,19.0,138.75,208.75,130.0,303.5,210.5,155.75,273.75,61.75,84.0,278.0,127.75,313.75,355.0,61.5,68.25,161.75
2015-02-19 01:00:00,89.25,71.25,26.25,45.0,19.25,221.25,36.0,113.75,47.25,137.5,102.75,12.25,20.0,88.0,50.0,10.25,29.0,9.0332,139.0,49.75,223.75,86.0,47.0,71.75,98.25,45.5,43.5,118.75,156.75,45.25,207.75,842.0,87.5,12.75,43.5,26.25,62.25,140.0,33.25,15.5,133.75,197.75,145.5,305.5,207.5,177.75,268.5,65.75,82.0,275.0,131.5,307.75,335.25,61.0,69.75,167.25
2015-02-19 02:00:00,77.5,73.75,25.25,45.75,17.0,216.5,30.25,109.75,46.5,133.0,87.5,12.75,20.0,83.25,51.0,9.25,29.25,5.846675,159.25,36.75,219.75,88.5,43.25,68.5,91.75,43.5,39.5,109.25,146.5,41.0,200.0,817.25,86.75,11.75,40.0,27.0,64.5,141.0,31.0,15.0,141.75,193.5,155.25,289.0,174.25,172.0,242.75,62.75,78.0,266.75,120.75,323.25,327.0,63.0,66.75,163.25
2015-02-19 03:00:00,72.5,69.5,25.5,44.0,15.0,240.0,27.75,107.0,37.5,132.0,72.75,11.25,19.5,69.5,43.25,8.0,27.5,5.67285,150.5,34.75,198.0,82.25,40.5,67.25,91.75,43.0,39.75,106.0,131.0,39.25,188.25,808.5,87.0,12.0,31.0,27.0,63.5,130.0,32.75,10.5,142.0,184.0,137.5,286.25,159.75,167.5,187.0,70.25,81.75,267.5,122.25,315.5,319.75,59.75,66.0,137.0
2015-02-19 04:00:00,68.5,70.0,25.25,37.5,14.75,199.5,26.25,108.5,34.75,111.0,63.25,11.25,18.25,42.25,50.25,7.75,23.25,5.72755,148.75,34.25,161.0,61.0,36.75,68.0,95.5,41.25,39.25,69.0,113.0,36.0,186.75,795.0,83.5,11.5,28.0,26.25,52.75,134.0,26.25,9.5,152.25,184.75,136.0,297.0,173.0,191.25,180.75,73.5,77.5,267.75,122.5,297.25,307.5,59.0,63.75,119.75
2015-02-19 05:00:00,56.75,72.75,26.5,35.0,15.75,218.0,25.25,98.0,31.25,114.0,58.75,10.0,18.25,46.5,42.0,7.75,22.0,6.755875,145.0,32.75,154.5,59.5,36.25,68.25,82.5,41.5,38.25,54.5,88.25,34.25,184.75,791.0,81.75,11.75,27.25,25.0,52.0,129.25,26.75,9.25,127.25,180.25,135.0,278.75,166.25,172.5,168.0,66.5,78.75,260.75,115.0,272.5,295.5,62.0,62.5,101.75
2015-02-19 06:00:00,53.0,65.25,24.75,37.0,15.25,202.5,25.5,99.0,29.5,105.75,59.75,9.5,18.25,44.75,36.25,7.25,22.0,5.74805,131.25,32.25,155.5,61.75,35.25,65.25,80.0,43.5,36.5,51.5,64.75,30.0,181.25,777.0,81.5,12.25,28.25,24.5,54.75,130.25,25.0,10.5,132.25,166.0,110.5,266.25,158.5,143.75,161.75,58.75,76.5,256.75,120.0,280.75,291.0,56.75,64.5,97.75
2015-02-19 07:00:00,49.75,62.75,21.75,35.0,15.25,202.25,25.5,99.25,26.5,104.25,57.25,10.5,18.25,43.25,34.25,8.25,20.0,5.78225,113.0,32.0,149.5,52.5,35.75,65.0,84.75,40.5,36.5,50.25,63.25,29.0,178.75,781.0,81.0,10.75,27.5,24.0,59.75,131.0,27.5,10.25,116.5,157.75,100.0,220.75,130.75,132.0,139.25,50.75,78.25,254.75,118.5,287.25,285.5,56.5,64.5,91.5
2015-02-19 08:00:00,49.0,59.5,23.75,35.25,14.5,205.5,26.0,98.25,25.5,97.75,59.5,10.25,18.0,44.0,34.25,8.0,19.25,5.865225,105.0,32.25,153.0,50.5,33.5,66.25,85.25,40.0,36.75,52.75,52.25,29.5,175.5,771.0,79.75,8.75,28.0,24.5,59.25,128.25,27.0,10.75,114.0,147.0,99.0,205.5,124.25,119.5,140.25,57.75,77.0,254.5,117.0,273.5,285.0,55.5,63.75,93.75
2015-02-19 09:00:00,47.75,57.75,23.5,36.0,14.5,199.25,25.75,97.25,25.5,99.75,60.5,9.75,18.25,43.5,33.25,8.0,21.75,5.688475,96.5,32.0,147.0,52.0,34.5,65.5,83.0,41.75,34.75,51.75,52.5,29.0,175.25,771.25,79.25,10.25,27.0,24.0,51.75,131.75,24.25,10.25,103.0,140.5,98.25,197.75,119.25,116.5,131.25,47.5,77.75,252.5,116.0,273.75,284.75,55.5,62.0,87.25
2015-02-19 10:00:00,48.5,59.0,23.0,38.25,14.75,214.5,25.5,102.25,25.75,101.5,57.25,9.75,18.25,43.25,33.75,7.75,20.25,5.8125,92.75,32.25,152.5,51.5,34.75,67.0,75.75,42.0,35.25,46.75,53.25,28.75,175.25,780.25,78.75,13.5,28.75,24.0,51.0,129.75,23.25,9.5,101.0,131.5,97.5,176.0,112.0,111.5,128.75,47.25,79.75,260.25,118.25,285.5,284.5,53.25,64.0,85.5
2015-02-19 11:00:00,51.75,64.25,22.75,42.0,15.0,205.25,29.0,110.0,26.25,100.5,61.75,9.5,18.25,43.75,38.5,7.75,25.25,5.768575,92.75,32.75,153.75,71.25,40.25,68.0,79.5,40.5,34.75,67.25,51.0,29.0,175.5,791.0,79.25,13.25,28.0,24.0,55.25,129.5,28.25,11.25,100.0,149.25,95.5,184.75,141.0,111.25,136.75,48.25,75.75,265.0,115.75,311.0,281.25,51.75,64.0,85.5
2015-02-19 12:00:00,71.5,61.25,23.75,54.0,24.5,237.0,43.75,122.25,35.25,123.0,74.25,9.75,19.0,53.5,40.0,7.75,27.25,8.651375,93.75,32.25,188.5,89.5,130.0,99.0,77.0,45.75,36.75,63.5,97.25,29.75,207.5,819.75,79.5,14.0,36.5,23.0,66.25,133.0,30.25,18.0,102.75,159.25,106.25,223.75,175.25,115.75,159.25,49.25,78.25,268.75,120.75,283.5,296.0,52.5,62.75,106.75
2015-02-19 13:00:00,92.75,63.5,23.0,56.5,25.25,240.0,50.25,139.75,47.75,126.0,96.25,11.25,20.0,75.75,40.5,10.0,36.25,10.755875,97.25,40.0,206.75,108.0,167.5,126.75,91.0,46.75,39.0,91.5,111.5,40.5,226.5,860.75,80.75,12.75,45.25,29.25,69.0,144.0,54.75,25.0,101.0,177.0,117.0,241.0,157.25,129.75,181.0,57.0,76.5,273.5,123.25,286.5,300.25,52.25,62.5,116.25
2015-02-19 14:00:00,109.0,68.0,27.75,63.5,30.5,244.0,55.25,158.75,62.0,139.75,118.75,12.75,29.25,101.75,43.5,10.75,43.5,11.1211,110.5,65.25,215.5,92.0,190.0,156.0,103.0,50.0,40.5,135.0,153.25,51.75,247.5,931.0,84.25,16.0,63.5,35.75,74.25,171.25,68.0,29.5,101.5,185.0,115.75,242.75,171.0,124.0,187.5,55.25,79.5,277.25,125.5,387.0,327.5,53.75,68.5,137.75
2015-02-19 15:00:00,118.0,73.5,37.75,72.25,37.25,252.25,59.0,167.5,68.25,144.5,130.0,10.75,36.75,112.0,44.0,18.0,52.5,12.7842,112.75,63.5,224.25,96.25,221.0,167.0,107.5,58.25,48.0,147.25,189.5,57.0,256.75,945.0,85.25,18.0,74.75,40.5,74.25,177.5,70.75,28.25,118.0,189.75,115.5,244.0,189.75,129.5,231.0,56.25,85.5,291.0,126.75,387.75,336.5,62.25,72.75,175.25
2015-02-19 16:00:00,119.0,73.0,41.0,64.75,44.0,255.25,59.25,165.0,71.25,149.75,132.75,10.5,36.25,124.0,51.5,19.75,56.5,13.1377,123.75,73.75,234.75,123.25,218.5,165.5,116.75,65.25,54.0,144.0,192.25,58.5,257.5,985.25,94.75,18.0,81.25,44.5,78.0,189.75,71.75,31.0,116.25,204.25,142.75,258.75,191.5,148.0,196.5,50.5,91.75,303.75,129.0,388.25,354.25,65.0,77.75,196.25
2015-02-19 17:00:00,121.0,73.0,41.5,71.0,45.25,266.5,58.0,171.0,70.5,150.0,135.75,10.5,37.25,114.25,46.5,19.75,56.5,12.969725,129.75,66.0,237.25,107.0,223.25,164.0,106.5425,63.25,58.25,150.25,198.75,60.75,265.25,977.5,89.75,17.25,85.75,47.5,74.0,193.25,68.5,29.0,114.75,213.25,162.5,267.25,187.5,132.25,231.25,52.5,91.0,312.0,132.25,398.25,362.0,69.5,76.25,180.0
2015-02-19 18:00:00,120.0,78.0,38.5,62.75,44.75,267.0,56.75,170.25,70.0,146.75,138.25,10.0,38.0,122.25,51.25,17.0,54.0,12.41505,150.5,63.75,249.5,99.0,226.75,159.0,115.5,62.5,60.5,149.25,195.5,60.25,245.5,971.75,87.75,18.25,84.25,46.0,74.25,181.75,73.0,32.25,124.0,208.75,155.75,262.75,186.0,160.0,244.0,50.5,91.0,311.5,127.5,390.0,372.75,70.5,77.75,197.0
2015-02-19 19:00:00,124.0,83.25,41.0,62.75,46.0,267.0,62.5,169.75,73.0,148.75,127.0,11.75,39.25,124.0,51.25,17.25,55.5,12.504875,138.0,69.25,243.0,106.0,216.5,158.75,116.25,67.75,64.75,146.25,200.5,64.5,262.5,986.0,88.0,17.25,80.25,44.25,75.0,185.5,74.0,28.75,120.0,204.25,130.5,265.5,176.75,142.0,237.25,52.0,91.5,320.25,128.0,397.75,379.25,73.75,77.0,184.25
2015-02-19 20:00:00,118.25,83.0,42.0,64.5,44.25,264.75,60.75,167.75,78.75,150.0,133.75,10.75,39.25,114.75,50.75,17.75,55.5,11.4248,149.5,68.25,249.5,96.5,206.75,156.0,108.75,64.0,61.75,161.75,195.75,64.0,258.25,976.75,88.75,19.5,85.0,43.75,73.25,179.75,75.0,31.0,116.5,189.75,126.5,259.5,188.5,154.75,234.0,54.0,89.75,316.5,126.5,384.0,395.25,70.75,75.5,164.5
2015-02-19 21:00:00,111.25,80.75,40.5,56.25,45.0,263.25,57.25,153.75,77.0,143.75,133.5,10.25,38.25,131.0,51.6775,17.0,52.75,11.1035,138.75,62.5,237.25,106.0,200.75,149.75,106.0,61.25,60.25,172.25,176.75,58.75,261.75,960.5,91.75,19.5,81.75,42.5,76.25,174.5,69.0,29.25,123.25,199.0,169.0,266.5,198.75,158.25,193.75,54.0,91.0,307.75,127.5,379.25,391.5,71.5,75.25,169.25
2015-02-19 22:00:00,103.25,77.75,40.75,54.0,43.75,271.5,50.0,147.5,67.25,146.25,128.25,10.0,34.75,112.0,50.25,16.75,44.75,13.074225,135.5,68.0,229.0,105.25,189.5,135.25,112.25,58.75,55.0,152.75,169.75,54.0,257.25,922.0,86.5,17.0,73.0,41.25,76.25,179.25,51.25,24.5,132.0,203.75,133.5,274.5,199.0,146.5,212.5,53.5,87.75,303.5,127.75,370.75,387.5,69.0,73.5,172.5
2015-02-19 23:00:00,91.5,72.75,33.75,44.5,39.5,272.25,41.0,136.25,58.5,141.0,111.5,10.25,24.75,103.0,53.25,11.5,36.75,12.907225,166.25,61.25,218.5,120.25,123.5,121.0,89.5,54.5,54.0,131.5,156.25,53.0,244.5,882.0,87.25,15.5,58.5,36.75,76.5,147.0,33.25,23.75,148.0,199.0,162.75,288.5,203.75,166.25,245.25,62.75,82.75,287.0,124.75,364.75,382.5,70.0,68.75,162.5
2015-02-20 00:00:00,92.75,74.5,29.75,45.5,35.5,256.5,44.0,123.25,50.25,141.75,104.75,13.0,19.75,103.25,50.0,10.75,34.0,11.879875,164.25,49.75,224.75,115.0,59.0,95.0,88.5,47.75,44.75,130.5,147.25,50.0,230.0,865.5,86.75,13.75,50.5,32.5,73.75,135.75,26.0,17.5,135.25,199.0,133.5,303.0,215.75,152.5,264.75,70.75,79.75,282.0,129.0,321.5,367.25,60.75,64.5,156.25
